time_stamp,chwshdr,chwrhdr,chwfhdr,cwshdr,cwrhdr,cwfhdr,ch1kw,ch2kw,chwp1kw,chwp2kw,cwp1kw,cwp2kw,ct1kw,ct2kw
2017-03-01 00:00:00,12.607,12.5584,2.584,28.4355,28.7578,-2.24214,0.378,0.302,0.011,0.0110625,0.0145,0.0093125,0.0395,0.05
2017-03-01 00:01:00,12.6073,12.5644,2.62321,28.4351,28.7566,-2.27235,0.378,0.306,0.01075,0.011375,0.014875,0.0105625,0.04025,0.0505
2017-03-01 00:02:00,12.6103,12.5582,2.57492,28.4346,28.7557,-2.26931,0.388,0.306,0.012375,0.0115,0.0146875,0.01075,0.03925,0.0515
2017-03-01 00:03:00,12.6145,12.5546,2.56287,28.4341,28.7546,-2.22704,0.372,0.296,0.010875,0.011625,0.014375,0.010875,0.0405,0.051
2017-03-01 00:04:00,12.6148,12.5559,2.56891,28.4339,28.7538,-2.24515,0.394,0.31,0.0109375,0.011,0.0143125,0.0105,0.0395,0.051
2017-03-01 00:05:00,12.6203,12.5595,2.61416,28.4333,28.7531,-2.20286,0.366,0.298,0.0114375,0.0113125,0.016375,0.0106875,0.03975,0.05
2017-03-01 00:06:00,12.625,12.5623,2.54476,28.4326,28.7523,-2.20286,0.384,0.31,0.01075,0.011,0.0148125,0.010125,0.04,0.0515
2017-03-01 00:07:00,12.631,12.5668,2.55683,28.432,28.7513,-2.24515,0.378,0.318,0.0110625,0.0115,0.0139375,0.0104375,0.0405,0.051
2017-03-01 00:08:00,12.6416,12.5697,2.65337,28.4315,28.7504,-2.1938,0.382,0.306,0.011125,0.0113125,0.0135,0.009875,0.03925,0.051
2017-03-01 00:09:00,12.6591,12.571,2.62321,28.431,28.7495,-2.19079,0.352,0.288,0.0081875,0.00875,0.0115625,0.0079375,0.037,0.04775
2017-03-01 00:10:00,12.6726,12.5766,2.61717,28.4308,28.7487,-2.221,0.4,0.31,0.0098125,0.010875,0.01425,0.0103125,0.03975,0.0505
2017-03-01 00:11:00,12.6812,12.5828,2.63225,28.4306,28.7479,-2.19684,0.394,0.312,0.011125,0.011625,0.0150625,0.010375,0.04025,0.05075
2017-03-01 00:12:00,12.6862,12.5809,2.63526,28.4303,28.747,-2.17569,0.402,0.312,0.0108125,0.012375,0.0146875,0.011125,0.04025,0.0505
2017-03-01 00:13:00,12.6854,12.5799,2.62017,28.4303,28.7461,-2.20286,0.374,0.316,0.0083125,0.010875,0.014,0.0100625,0.03925,0.0495
2017-03-01 00:14:00,12.684,12.5852,2.63829,28.43,28.7454,-2.18475,0.382,0.308,0.0098125,0.0113125,0.013875,0.010125,0.0395,0.0515
2017-03-01 00:15:00,12.6882,12.5864,2.63225,28.4299,28.7445,-2.1938,0.382,0.32,0.01125,0.0115625,0.0138125,0.0108125,0.04025,0.05075
2017-03-01 00:16:00,12.6979,12.5904,2.62017,28.4293,28.7436,-2.18475,0.38,0.298,0.0103125,0.0106875,0.0141875,0.010625,0.04,0.0505
2017-03-01 00:17:00,12.7131,12.5942,2.61717,28.4288,28.7426,-2.2089,0.392,0.306,0.010625,0.0115625,0.014625,0.0103125,0.04,0.05025
2017-03-01 00:18:00,12.7254,12.6028,2.62321,28.4283,28.7421,-2.2089,0.38,0.32,0.0106875,0.0111875,0.014875,0.0109375,0.0405,0.051
2017-03-01 00:19:00,12.7288,12.6097,2.60509,28.4274,28.7414,-2.20286,0.376,0.306,0.011,0.011125,0.0135,0.0100625,0.03975,0.0505
2017-03-01 00:20:00,12.7309,12.6015,2.59001,28.4268,28.7406,-2.21495,0.378,0.312,0.0106875,0.0119375,0.01375,0.0094375,0.0395,0.05
2017-03-01 00:21:00,12.7362,12.6067,2.61717,28.4261,28.74,-2.2361,0.39,0.31,0.0101875,0.010875,0.0141875,0.010375,0.0395,0.05225
2017-03-01 00:22:00,12.7435,12.6115,2.62017,28.4256,28.7393,-2.2089,0.392,0.312,0.0106875,0.011375,0.0143125,0.010625,0.0405,0.051
2017-03-01 00:23:00,12.7496,12.6106,2.61717,28.4255,28.7386,-2.221,0.362,0.306,0.009875,0.0106875,0.01475,0.0111875,0.03925,0.0505
2017-03-01 00:24:00,12.7552,12.6104,2.61113,28.4255,28.7382,-2.21796,0.396,0.326,0.0101875,0.010375,0.014125,0.011125,0.04,0.05075
2017-03-01 00:25:00,12.7621,12.6217,2.62017,28.4254,28.7374,-2.221,0.404,0.31,0.0105625,0.0115,0.014625,0.010625,0.0395,0.0505
2017-03-01 00:26:00,12.7736,12.6279,2.63526,28.4248,28.7369,-2.20286,0.388,0.316,0.0105,0.0118125,0.0151875,0.010875,0.039,0.05125
2017-03-01 00:27:00,12.7848,12.6292,2.62621,28.4238,28.7363,-2.22401,0.376,0.298,0.0099375,0.0101875,0.01425,0.010625,0.0385,0.05
2017-03-01 00:28:00,12.7913,12.6313,2.59605,28.4231,28.7353,-2.2361,0.382,0.314,0.0096875,0.0111875,0.014625,0.0109375,0.03925,0.05075
2017-03-01 00:29:00,12.7985,12.6378,2.60812,28.4222,28.7344,-2.221,0.384,0.292,0.0101875,0.01175,0.0136875,0.00925,0.04025,0.05
2017-03-01 00:30:00,12.8008,12.6437,2.62321,28.4216,28.7334,-2.20589,0.378,0.294,0.009625,0.01,0.0124375,0.009375,0.038,0.049
2017-03-01 00:31:00,12.8016,12.648,2.60812,28.4217,28.7326,-2.23005,0.386,0.314,0.0105,0.01075,0.01425,0.0104375,0.03975,0.05225
2017-03-01 00:32:00,12.8055,12.6574,2.62017,28.4212,28.7317,-2.19079,0.388,0.314,0.01,0.0103125,0.01425,0.01,0.0395,0.05075
2017-03-01 00:33:00,12.8105,12.6551,2.62321,28.4203,28.7307,-2.20589,0.386,0.314,0.0096875,0.0105625,0.01375,0.0093125,0.042,0.0505
2017-03-01 00:34:00,12.8184,12.6493,2.63225,28.4198,28.73,-2.21194,0.382,0.32,0.0113125,0.0116875,0.0131875,0.009625,0.041,0.05225
2017-03-01 00:35:00,12.8278,12.6558,2.63225,28.4193,28.7291,-2.20286,0.376,0.312,0.0105,0.0115625,0.0148125,0.0110625,0.04,0.05125
2017-03-01 00:36:00,12.8369,12.6595,2.62925,28.4191,28.7283,-2.19684,0.394,0.312,0.01125,0.0115625,0.0139375,0.0101875,0.04,0.0515
2017-03-01 00:37:00,12.8468,12.6636,2.62621,28.4188,28.7274,-2.21495,0.39,0.296,0.0111875,0.010875,0.0135,0.01,0.03975,0.0505
2017-03-01 00:38:00,12.8598,12.6717,2.62321,28.4184,28.7265,-2.18776,0.396,0.306,0.0103125,0.0104375,0.01425,0.010375,0.0395,0.05025
2017-03-01 00:39:00,12.8677,12.6751,2.60509,28.418,28.726,-2.19079,0.378,0.31,0.010125,0.010125,0.0130625,0.0098125,0.04,0.0515
2017-03-01 00:40:00,12.8717,12.6765,2.62925,28.4174,28.725,-2.19079,0.38,0.32,0.010875,0.01075,0.014375,0.0100625,0.03975,0.05025
2017-03-01 00:41:00,12.8789,12.6756,2.60509,28.4168,28.7242,-2.19684,0.398,0.31,0.010375,0.011,0.0139375,0.0105,0.04075,0.05075
2017-03-01 00:42:00,12.8848,12.6769,2.60812,28.4157,28.7233,-2.221,0.396,0.314,0.010375,0.0111875,0.013875,0.010375,0.04,0.051
2017-03-01 00:43:00,12.887,12.6822,2.61113,28.4147,28.7224,-2.2089,0.38,0.32,0.010875,0.011125,0.0143125,0.0113125,0.04,0.052
2017-03-01 00:44:00,12.8893,12.6847,2.60812,28.4143,28.722,-2.20286,0.388,0.308,0.0115,0.0113125,0.014875,0.0096875,0.039,0.0505
2017-03-01 00:45:00,12.8943,12.6858,2.59908,28.414,28.7213,-2.20589,0.384,0.294,0.0095625,0.011375,0.0145,0.01125,0.03975,0.04975
2017-03-01 00:46:00,12.9053,12.6857,2.59908,28.4137,28.7207,-2.2089,0.404,0.32,0.011,0.010625,0.014375,0.01075,0.04,0.04975
2017-03-01 00:47:00,12.9128,12.6877,2.60509,28.4134,28.7201,-2.21194,0.374,0.304,0.010375,0.011125,0.0146875,0.0104375,0.04,0.051
2017-03-01 00:48:00,12.9181,12.694,2.62017,28.4132,28.7193,-2.25725,0.368,0.302,0.0100625,0.010625,0.014,0.0111875,0.04,0.05075
2017-03-01 00:49:00,12.926,12.7093,2.61113,28.4129,28.7187,-2.2512,0.388,0.314,0.0104375,0.011,0.0153125,0.010625,0.0395,0.0505
2017-03-01 00:50:00,12.9305,12.6982,2.587,28.4127,28.718,-2.221,0.398,0.304,0.0120625,0.0104375,0.014375,0.0105625,0.03975,0.051
2017-03-01 00:51:00,12.9353,12.702,2.57192,28.4124,28.7172,-2.2089,0.382,0.316,0.01,0.0105625,0.0145,0.010625,0.03975,0.05125
2017-03-01 00:52:00,12.9444,12.713,2.58096,28.412,28.7161,-2.19684,0.364,0.31,0.0110625,0.01075,0.0146875,0.010375,0.04025,0.05075
2017-03-01 00:53:00,12.9512,12.7184,2.55079,28.4116,28.715,-2.19985,0.394,0.31,0.0108125,0.01125,0.0131875,0.0101875,0.04025,0.0505
2017-03-01 00:54:00,12.9589,12.7199,2.59001,28.4108,28.7139,-2.23911,0.39,0.306,0.011125,0.0113125,0.015375,0.00975,0.04025,0.05075
2017-03-01 00:55:00,12.9621,12.7248,2.55683,28.4101,28.7131,-2.1938,0.372,0.304,0.0108125,0.010375,0.0145,0.010125,0.04025,0.05175
2017-03-01 00:56:00,12.9637,12.7201,2.60208,28.4095,28.7123,-2.20286,0.378,0.302,0.010625,0.01075,0.0151875,0.0105,0.04025,0.051
2017-03-01 00:57:00,12.9675,12.7201,2.55984,28.409,28.7113,-2.21194,0.39,0.312,0.01025,0.0115,0.01425,0.01025,0.0395,0.05075
2017-03-01 00:58:00,12.9759,12.7279,2.55079,28.4084,28.7105,-2.2361,0.408,0.316,0.0101875,0.011,0.014375,0.0101875,0.03975,0.05075
2017-03-01 00:59:00,12.9868,12.7358,2.61113,28.408,28.7096,-2.1938,0.384,0.31,0.0100625,0.0104375,0.0135,0.01025,0.03975,0.05075
2017-03-01 01:00:00,12.9973,12.7429,2.61113,28.4075,28.7086,-2.2089,0.382,0.322,0.0104375,0.0103125,0.014125,0.0104375,0.03975,0.05
2017-03-01 01:01:00,13.0044,12.7533,2.57492,28.4072,28.7075,-2.24816,0.38,0.312,0.010875,0.01125,0.01475,0.009875,0.03975,0.05075
2017-03-01 01:02:00,13.0111,12.7548,2.62017,28.407,28.7069,-2.19985,0.398,0.304,0.0101875,0.0111875,0.0144375,0.0105,0.04025,0.051
2017-03-01 01:03:00,13.0173,12.7575,2.62017,28.4066,28.7062,-2.19684,0.4,0.322,0.0109375,0.0111875,0.0141875,0.0098125,0.03975,0.05125
2017-03-01 01:04:00,13.0194,12.7525,2.62925,28.4062,28.7055,-2.20286,0.372,0.29,0.0114375,0.01125,0.0134375,0.010125,0.03875,0.04975
2017-03-01 01:05:00,13.0222,12.7545,2.63526,28.4057,28.7045,-2.19985,0.394,0.322,0.0100625,0.0126875,0.014,0.0105625,0.04075,0.05125
2017-03-01 01:06:00,13.0296,12.7546,2.63526,28.4052,28.7036,-2.1938,0.388,0.314,0.01,0.011625,0.01475,0.0113125,0.04,0.05125
2017-03-01 01:07:00,13.0379,12.759,2.63225,28.4045,28.7027,-2.1938,0.406,0.292,0.0101875,0.011125,0.01475,0.01,0.039,0.05125
2017-03-01 01:08:00,13.0463,12.7604,2.62621,28.404,28.7015,-2.21194,0.384,0.302,0.0096875,0.0109375,0.014375,0.0103125,0.03975,0.0515
2017-03-01 01:09:00,13.0553,12.7659,2.62925,28.4034,28.7004,-2.20286,0.388,0.316,0.010625,0.011375,0.01425,0.0105,0.0395,0.0515
2017-03-01 01:10:00,13.0623,12.7721,2.62017,28.4026,28.6996,-2.23005,0.388,0.304,0.0099375,0.0114375,0.01425,0.010625,0.04025,0.05175
2017-03-01 01:11:00,13.066,12.7758,2.59908,28.4018,28.6989,-2.20589,0.408,0.316,0.010625,0.0105625,0.0138125,0.01,0.03975,0.0515
2017-03-01 01:12:00,13.0696,12.7721,2.62321,28.4015,28.6983,-2.2089,0.384,0.304,0.0111875,0.0105,0.01375,0.01075,0.04,0.051
2017-03-01 01:13:00,13.0735,12.7695,2.61717,28.4012,28.6976,-2.24214,0.38,0.312,0.0100625,0.0110625,0.013375,0.0105625,0.0405,0.0515
2017-03-01 01:14:00,13.0735,12.774,2.62321,28.4009,28.6967,-2.21194,0.378,0.304,0.01075,0.0111875,0.0141875,0.0105625,0.0395,0.05075
2017-03-01 01:15:00,13.0763,12.7809,2.62017,28.4007,28.6958,-2.20286,0.4,0.316,0.0099375,0.0104375,0.01475,0.01025,0.04075,0.05125
2017-03-01 01:16:00,13.0829,12.7845,2.55984,28.4003,28.6949,-2.20589,0.378,0.302,0.0120625,0.0111875,0.0144375,0.0100625,0.0395,0.0525
2017-03-01 01:17:00,13.0912,12.7945,2.57796,28.3997,28.6939,-2.2089,0.386,0.318,0.01125,0.010875,0.01525,0.010875,0.04025,0.05125
2017-03-01 01:18:00,13.1068,12.7946,2.55683,28.3993,28.6929,-2.2512,0.38,0.318,0.011125,0.0103125,0.0145,0.0094375,0.03975,0.0515
2017-03-01 01:19:00,13.1181,12.7933,2.62621,28.399,28.6921,-2.2663,0.406,0.33,0.010625,0.01175,0.014,0.01075,0.04075,0.052
2017-03-01 01:20:00,13.1193,12.7912,2.587,28.3991,28.6914,-2.221,0.386,0.308,0.0108125,0.011125,0.0151875,0.0100625,0.04,0.051
2017-03-01 01:21:00,13.12,12.7968,2.61717,28.3991,28.6906,-2.24515,0.368,0.306,0.0095625,0.0105,0.0131875,0.0095625,0.0395,0.05075
2017-03-01 01:22:00,13.1269,12.8023,2.61416,28.3984,28.6899,-2.23005,0.378,0.324,0.0110625,0.0119375,0.01575,0.01075,0.04025,0.0525
2017-03-01 01:23:00,13.1292,12.8063,2.60208,28.3984,28.689,-2.24515,0.392,0.312,0.0108125,0.01225,0.0155625,0.010375,0.04025,0.05125
2017-03-01 01:24:00,13.1316,12.8024,2.57796,28.398,28.6883,-2.22401,0.392,0.314,0.0099375,0.0106875,0.014,0.0100625,0.04025,0.05025
2017-03-01 01:25:00,13.1369,12.8074,2.61416,28.3972,28.6875,-2.20589,0.386,0.314,0.0106875,0.01125,0.013375,0.0101875,0.04075,0.05125
2017-03-01 01:26:00,13.1444,12.8089,2.61416,28.3963,28.6869,-2.22401,0.38,0.314,0.0106875,0.0109375,0.01375,0.0109375,0.03975,0.0505
2017-03-01 01:27:00,13.1562,12.8181,2.60509,28.3958,28.686,-2.21796,0.404,0.324,0.0108125,0.0108125,0.013875,0.0105,0.04025,0.051
2017-03-01 01:28:00,13.1673,12.815,2.61717,28.3953,28.6853,-2.20286,0.398,0.31,0.0103125,0.012125,0.013375,0.010625,0.03975,0.0505
2017-03-01 01:29:00,13.1739,12.8136,2.60509,28.3952,28.6844,-2.1938,0.39,0.32,0.013125,0.011125,0.0135625,0.01025,0.0395,0.051
2017-03-01 01:30:00,13.1761,12.8148,2.62621,28.3947,28.6833,-2.18776,0.384,0.306,0.01025,0.0111875,0.013625,0.01025,0.04,0.05125
2017-03-01 01:31:00,13.1774,12.8305,2.62321,28.3943,28.6825,-2.18174,0.4,0.316,0.0104375,0.011,0.0135625,0.0101875,0.04,0.051
2017-03-01 01:32:00,13.1828,12.8296,2.62321,28.3937,28.6814,-2.19684,0.392,0.312,0.01025,0.011375,0.01425,0.0105,0.04225,0.0505
2017-03-01 01:33:00,13.1927,12.8367,2.61113,28.3932,28.6803,-2.21194,0.374,0.302,0.0105,0.01075,0.014375,0.01,0.04025,0.0525
2017-03-01 01:34:00,13.2024,12.8429,2.60208,28.3922,28.6793,-2.19985,0.388,0.316,0.01125,0.0114375,0.013125,0.009875,0.04025,0.0505
2017-03-01 01:35:00,13.209,12.8383,2.587,28.3913,28.6785,-2.22401,0.378,0.32,0.01025,0.0105625,0.01375,0.0100625,0.04,0.05125
2017-03-01 01:36:00,13.2155,12.833,2.56891,28.3905,28.6777,-2.23005,0.398,0.32,0.010125,0.012,0.0143125,0.01025,0.0395,0.05125
2017-03-01 01:37:00,13.2261,12.8402,2.56891,28.3896,28.6772,-2.18174,0.392,0.312,0.0106875,0.011375,0.0135625,0.0106875,0.03875,0.05
2017-03-01 01:38:00,13.2298,12.8419,2.61113,28.3894,28.6766,-2.20589,0.392,0.308,0.0106875,0.0130625,0.0155,0.0100625,0.0405,0.0515
2017-03-01 01:39:00,13.2349,12.8455,2.55383,28.3893,28.6761,-2.18475,0.394,0.322,0.01,0.0105,0.0138125,0.0101875,0.04,0.0505
2017-03-01 01:40:00,13.2422,12.8492,2.55383,28.3888,28.6755,-2.2089,0.404,0.314,0.01025,0.0110625,0.01425,0.0105,0.0395,0.05125
2017-03-01 01:41:00,13.2443,12.8546,2.62621,28.3883,28.6749,-2.19684,0.392,0.302,0.011125,0.0110625,0.0135,0.0105,0.0395,0.051
2017-03-01 01:42:00,13.2468,12.8608,2.60812,28.3878,28.6741,-2.19985,0.388,0.3,0.010375,0.0110625,0.015,0.0105,0.03975,0.05125
2017-03-01 01:43:00,13.2503,12.8658,2.55683,28.3877,28.6735,-2.19684,0.378,0.31,0.01075,0.012375,0.0145,0.01125,0.04025,0.05075
2017-03-01 01:44:00,13.2645,12.872,2.61416,28.3872,28.6727,-2.20286,0.374,0.302,0.0086875,0.0085,0.013625,0.0098125,0.0385,0.04975
2017-03-01 01:45:00,13.2795,12.8722,2.56891,28.387,28.672,-2.24816,0.414,0.302,0.011,0.011,0.01375,0.0111875,0.04075,0.051
2017-03-01 01:46:00,13.2888,12.8736,2.55984,28.3865,28.6713,-2.23005,0.382,0.31,0.011125,0.011125,0.01475,0.01025,0.04025,0.05275
2017-03-01 01:47:00,13.2928,12.8751,2.59605,28.3861,28.6704,-2.221,0.372,0.322,0.0106875,0.0105625,0.014,0.0089375,0.038,0.04975
2017-03-01 01:48:00,13.2981,12.8746,2.60208,28.3855,28.6696,-2.21194,0.37,0.312,0.0101875,0.0108125,0.0135625,0.0103125,0.0395,0.05075
2017-03-01 01:49:00,13.3023,12.8736,2.61717,28.3847,28.6688,-2.20589,0.408,0.312,0.0105,0.010875,0.0144375,0.0113125,0.03975,0.051
2017-03-01 01:50:00,13.3065,12.8727,2.62621,28.3841,28.6681,-2.20589,0.38,0.31,0.0110625,0.011,0.0138125,0.01025,0.04025,0.05
2017-03-01 01:51:00,13.3119,12.874,2.61416,28.3837,28.6672,-2.20286,0.4,0.32,0.0103125,0.0109375,0.0140625,0.010625,0.03975,0.0515
2017-03-01 01:52:00,13.316,12.8746,2.61416,28.3833,28.6664,-2.20589,0.39,0.31,0.0104375,0.0110625,0.0143125,0.0108125,0.04,0.051
2017-03-01 01:53:00,13.324,12.8818,2.61416,28.3828,28.6656,-2.18776,0.404,0.308,0.0086875,0.0101875,0.0154375,0.0105,0.03825,0.04875
2017-03-01 01:54:00,13.3336,12.882,2.57796,28.3823,28.6649,-2.22401,0.396,0.292,0.0115625,0.009875,0.0131875,0.01,0.04,0.05125
2017-03-01 01:55:00,13.3405,12.8881,2.587,28.3817,28.6641,-2.20589,0.382,0.322,0.011375,0.011875,0.014125,0.0101875,0.04,0.05075
2017-03-01 01:56:00,13.3446,12.8919,2.61416,28.3811,28.6634,-2.21194,0.386,0.298,0.011375,0.0105625,0.01375,0.0096875,0.04,0.051
2017-03-01 01:57:00,13.3519,12.8971,2.58096,28.3807,28.6627,-2.21495,0.41,0.316,0.0104375,0.0115,0.0136875,0.0108125,0.0405,0.05175
2017-03-01 01:58:00,13.359,12.8947,2.56588,28.3804,28.6619,-2.2089,0.394,0.306,0.0103125,0.0111875,0.015,0.0109375,0.04225,0.0515
2017-03-01 01:59:00,13.3653,12.8916,2.60812,28.3798,28.6612,-2.23306,0.388,0.31,0.011,0.0110625,0.0139375,0.010125,0.04075,0.053
2017-03-01 02:00:00,13.3687,12.9018,2.61113,28.3795,28.6604,-2.21796,0.384,0.306,0.009375,0.010875,0.0145,0.0105625,0.03975,0.05025
2017-03-01 02:01:00,13.3714,12.9018,2.62321,28.3789,28.6596,-2.2512,0.398,0.318,0.0108125,0.0110625,0.0140625,0.010625,0.04,0.05175
2017-03-01 02:02:00,13.3788,12.9078,2.55984,28.3785,28.6587,-2.1938,0.41,0.308,0.010125,0.0106875,0.0141875,0.0101875,0.04025,0.05125
2017-03-01 02:03:00,13.3914,12.9097,2.62925,28.3781,28.6578,-2.19684,0.386,0.3,0.0096875,0.01125,0.014375,0.011,0.04,0.05175
2017-03-01 02:04:00,13.4007,12.9118,2.62321,28.3779,28.6568,-2.22704,0.386,0.316,0.011,0.010375,0.0145,0.0095625,0.0405,0.05125
2017-03-01 02:05:00,13.4038,12.916,2.62017,28.3775,28.656,-2.22704,0.386,0.312,0.010375,0.010625,0.0150625,0.0109375,0.0405,0.051
2017-03-01 02:06:00,13.408,12.9152,2.62321,28.3769,28.6548,-2.21194,0.4,0.306,0.0115625,0.01025,0.0149375,0.0105625,0.03975,0.0505
2017-03-01 02:07:00,13.4163,12.9135,2.56588,28.3763,28.6538,-2.25421,0.41,0.318,0.009875,0.0108125,0.01525,0.011,0.04,0.051
2017-03-01 02:08:00,13.4234,12.9123,2.61113,28.3754,28.6529,-2.23005,0.372,0.298,0.0119375,0.0104375,0.0135625,0.0085625,0.039,0.05025
2017-03-01 02:09:00,13.4278,12.929,2.61113,28.3749,28.6517,-2.1938,0.386,0.322,0.0101875,0.011,0.014875,0.0104375,0.0405,0.05075
2017-03-01 02:10:00,13.4312,12.9367,2.62925,28.3741,28.6506,-2.19684,0.388,0.306,0.0098125,0.011,0.014625,0.0101875,0.04,0.05175
2017-03-01 02:11:00,13.4329,12.9353,2.62621,28.3736,28.6495,-2.1787,0.394,0.316,0.010625,0.01025,0.015,0.010875,0.03925,0.05075
2017-03-01 02:12:00,13.4433,12.9346,2.62925,28.373,28.6483,-2.19985,0.386,0.312,0.0100625,0.0111875,0.01375,0.010375,0.0405,0.05075
2017-03-01 02:13:00,13.4561,12.946,2.62621,28.3723,28.6475,-2.24515,0.374,0.322,0.0105,0.0110625,0.014875,0.0104375,0.04,0.05125
2017-03-01 02:14:00,13.468,12.9442,2.61717,28.3717,28.6463,-2.19684,0.402,0.322,0.0100625,0.0115,0.014,0.0101875,0.04025,0.05125
2017-03-01 02:15:00,13.4717,12.948,2.60812,28.3711,28.6454,-2.25421,0.41,0.304,0.01075,0.01075,0.013875,0.00975,0.0405,0.05075
2017-03-01 02:16:00,13.4717,12.9504,2.62017,28.3704,28.6445,-2.21495,0.384,0.306,0.01075,0.0113125,0.0151875,0.0110625,0.0405,0.05125
2017-03-01 02:17:00,13.48,12.9506,2.62017,28.3697,28.6437,-2.20286,0.372,0.306,0.01025,0.011,0.0145,0.01025,0.04025,0.0515
2017-03-01 02:18:00,13.4915,12.9559,2.63829,28.3694,28.643,-2.20589,0.392,0.304,0.0100625,0.010875,0.0138125,0.0113125,0.0405,0.05125
2017-03-01 02:19:00,13.5004,12.9627,2.62017,28.369,28.6422,-2.19684,0.4,0.308,0.009875,0.0115625,0.0145625,0.0111875,0.03975,0.05125
2017-03-01 02:20:00,13.499,12.9591,2.62017,28.3684,28.6416,-2.2089,0.402,0.324,0.0105,0.0111875,0.0139375,0.010875,0.04,0.05125
2017-03-01 02:21:00,13.4993,12.9653,2.63225,28.3679,28.6408,-2.2089,0.394,0.302,0.01025,0.0109375,0.0145625,0.0106875,0.04,0.051
2017-03-01 02:22:00,13.5034,12.9655,2.61717,28.3679,28.64,-2.1938,0.398,0.328,0.0104375,0.0113125,0.014,0.01,0.04025,0.051
2017-03-01 02:23:00,13.5161,12.9696,2.62321,28.3671,28.639,-2.20589,0.4,0.308,0.011375,0.0100625,0.0134375,0.0111875,0.04,0.0515
2017-03-01 02:24:00,13.5295,12.9903,2.62621,28.3663,28.6382,-2.21194,0.394,0.304,0.0109375,0.0118125,0.0148125,0.01125,0.0405,0.05075
2017-03-01 02:25:00,13.5379,12.9809,2.63526,28.3655,28.6373,-2.19684,0.382,0.308,0.0106875,0.011375,0.014125,0.0105625,0.0405,0.052
2017-03-01 02:26:00,13.5435,12.9831,2.61717,28.3648,28.6364,-2.19684,0.374,0.31,0.01075,0.01125,0.014375,0.010125,0.04,0.051
2017-03-01 02:27:00,13.5506,12.9873,2.59908,28.3642,28.6357,-2.20589,0.384,0.306,0.0115625,0.0115625,0.0153125,0.011125,0.03975,0.052
2017-03-01 02:28:00,13.5542,12.9883,2.60812,28.3634,28.6349,-2.19684,0.384,0.308,0.0110625,0.012125,0.0139375,0.0104375,0.03975,0.0515
2017-03-01 02:29:00,13.5545,12.9863,2.57796,28.3628,28.6342,-2.19684,0.39,0.318,0.010625,0.010625,0.0145,0.0095625,0.04025,0.05075
2017-03-01 02:30:00,13.5571,12.9886,2.56588,28.3622,28.6332,-2.21796,0.388,0.314,0.010375,0.0108125,0.01375,0.0101875,0.0405,0.05125
2017-03-01 02:31:00,13.5591,12.9894,2.56891,28.3616,28.6323,-2.2512,0.384,0.314,0.010625,0.0108125,0.0146875,0.0105,0.04,0.051
2017-03-01 02:32:00,13.5667,13.0002,2.55683,28.3609,28.6312,-2.19684,0.394,0.308,0.01075,0.011625,0.0140625,0.008375,0.04025,0.05125
2017-03-01 02:33:00,13.5816,13.0029,2.59605,28.3603,28.6305,-2.19985,0.394,0.318,0.0105625,0.01125,0.015125,0.0099375,0.0405,0.05125
2017-03-01 02:34:00,13.5926,13.0006,2.60509,28.3598,28.6293,-2.19684,0.384,0.308,0.0110625,0.010875,0.0136875,0.01025,0.04025,0.052
2017-03-01 02:35:00,13.5933,13.003,2.587,28.3597,28.6283,-2.21194,0.366,0.308,0.011375,0.0105625,0.014375,0.0104375,0.03975,0.051
2017-03-01 02:36:00,13.591,13.0057,2.55683,28.3594,28.6273,-2.23911,0.396,0.312,0.0100625,0.011,0.014,0.010125,0.0405,0.053
2017-03-01 02:37:00,13.5919,13.0045,2.59304,28.3591,28.6265,-2.18776,0.396,0.316,0.0099375,0.0115,0.0146875,0.010875,0.04025,0.0515
2017-03-01 02:38:00,13.6013,13.0101,2.56891,28.3585,28.6255,-2.2361,0.386,0.32,0.0101875,0.0116875,0.0141875,0.01025,0.03975,0.05175
2017-03-01 02:39:00,13.616,13.0141,2.61113,28.3576,28.6245,-2.24816,0.394,0.308,0.0105,0.011125,0.01475,0.0100625,0.04075,0.05075
2017-03-01 02:40:00,13.6288,13.0137,2.62017,28.3567,28.6237,-2.19684,0.392,0.306,0.0105625,0.0113125,0.013875,0.0099375,0.0395,0.052
2017-03-01 02:41:00,13.6343,13.0197,2.62621,28.3557,28.6224,-2.19079,0.412,0.312,0.00975,0.0105,0.014625,0.010125,0.04025,0.051
2017-03-01 02:42:00,13.6365,13.015,2.62321,28.3547,28.6214,-2.20589,0.374,0.306,0.010625,0.010875,0.014625,0.011,0.03975,0.05125
2017-03-01 02:43:00,13.6408,13.0295,2.63225,28.3539,28.6206,-2.20286,0.4,0.306,0.011,0.01175,0.013125,0.009375,0.04075,0.0515
2017-03-01 02:44:00,13.6471,13.0238,2.60509,28.3532,28.6193,-2.21495,0.368,0.314,0.0105,0.0115,0.015375,0.01125,0.03975,0.0525
2017-03-01 02:45:00,13.6531,13.0245,2.61717,28.3525,28.6182,-2.221,0.412,0.304,0.009375,0.010625,0.0144375,0.0105625,0.041,0.0515
2017-03-01 02:46:00,13.6595,13.0337,2.61717,28.3518,28.6173,-2.22704,0.386,0.324,0.0113125,0.011375,0.0139375,0.0104375,0.04025,0.05125
2017-03-01 02:47:00,13.6648,13.0349,2.62621,28.3512,28.616,-2.20286,0.376,0.3,0.01,0.00975,0.0135625,0.0099375,0.03925,0.0505
